idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans	ollama_bleu_score	ollama_f1_score	ollama_meteor_score
57292	[[0.9023225]]	Metro services, including in Delhi, Hyderabad and Mumbai, will remain suspended for the day.	ఇక ఢిల్లీతో సహా హైదరాబాద్‌, ముంబైల్లో మెట్రో సర్వీసులు రోజంతా రద్దయ్యాయి.	0.9023225	True	True	మెట్రో సేవలు, ఢిల్లీ, హైదరాబాద్, ముంబైలలో కూడా, ఈ రోజు నిలిపివేయబడతాయి.	0.0	tensor([0.7945])	0.13274336283185842
57298	[[0.9124554]]	She posted the picture on her Instagram account.	ఇందుకు సంబంధించిన ఫోటోను ఆమె త‌న ఇన్‌స్టాగ్రామ్ లో పోస్టు చేశారు.	0.9124554	False	True	ఆమె తన ఇన్స్టాగ్రాం ఖాతాలో చిత్రాన్ని పోస్ట్ చేసింది.	0.0	tensor([0.8011])	0.10204081632653061
57341	[[0.92582476]]	However, police said that further investigation in the case is in progress.	అయితే ఈ ఘ‌ట‌న‌కు సంబంధించిన మ‌రింత విచార‌ణ జ‌రుగుతున్న‌ట్లు పోలీసులు చెప్పారు.	0.92582476	True	True	అయితే, పోలీసులు ఆ కేసులో ఇంకా దర్యాప్తు జరుగుతోంది.	0.0	tensor([0.7354])	0.15151515151515152
57400	[[0.9163309]]	The Philippines re-introduced the death penalty in 1993 after abolishing it in 1987, but again abolished it in 2006.	1987లో మరణశిక్షను రద్దు చేసిన తరువాత ఫిలిప్పీన్స్ తిరిగి దానిని 1993లో పునరుద్ధరించింది, కానీ తిరిగి 2006లో రద్దు చేసింది.	0.9163309	True	True	ఫిలిప్పీన్స్ 1993లో మరణ శిక్షను పునర్విధానం చేసినప్పుడు, 1987లో దాన్ని రద్దు చేసిన తరువాత, మళ్ళీ 2006లో దాన్ని రద్దు చేసారు.	0.0	tensor([0.8478])	0.43255813953488376
57419	[[0.9424961]]	The Research Team was headed by Dr Asif Qureshi, Associate Professor, Department of Civil Engineering, IIT Hyderabad.	పరిశోధనా బృందానికి ఐఐటీ హైదరాబాద్‌ సివిల్‌ ఇంజినీరింగ్‌ డిపార్ట్‌మెంట్‌ అసోసియేట్‌ ప్రొఫెసర్‌ ఆసిఫ్‌ ఖురేషి నేతృత్వం వహించారు.	0.9424961	True	True	పరిశోధన బృందం డాక్టర్ ఆసిఫ్ ఖురేషీ గారు, అసోసియేట్ ప్రొఫెసర్లు, సివిల్ ఇంజనీరింగ్ విభాగం, ఐఐటి హైదరాబాద్ వారిచే నిర్వహించబడింది.	0.0	tensor([0.8290])	0.034482758620689655
57493	[[0.90202254]]	The President, Vice President and the PM have expressed their shock over the heavy rains and floods.	వర్షాలు, వరదల వల్ల జరిగిన నష్టంపై రాష్ట్రపతి, ఉప రాష్ట్రపతి, ప్రధానమంత్రి దిగ్భాంతి కూడా వ్యక్తం చేశారు.	0.90202254	True	True	రాష్ట్రపతులు, ఉపరాష్ట్రపతులు మరియు ప్రధాన మంత్రులు భారీ వర్షాలు మరియు వరదలపై తమ ఆందోళనను వ్యక్తం చేశారు.	0.0	tensor([0.7806])	0.2654761904761905
57715	[[0.9231316]]	Death toll due to the cyclone that hit Maharashtra with wind speed of 110 kmph has gone up to 4.	110 కిలోమీటర్ల వేగంతో మహారాష్ట్రను తాకిన తుఫాను కారణంగా మరణించిన వారి సంఖ్య 4 కి చేరుకుంది.	0.9231316	True	True	మహారాష్ట్రలో 110 కిలోమీటర్ల వేగంతో వచ్చిన తుఫాను కారణంగా మరణాల సంఖ్య 4కి చేరుకుంది.	0.0	tensor([0.8931])	0.5434782608695652
57727	[[0.9032972]]	The police is taking security measures to prevent any untoward incidents.	ఈ సందర్భంగా ఎలాంటి అవాంఛనీయ సంఘటనలు జరుగకుండా పోలీసులు తగు భద్రతా చర్యలు చేపడుతున్నారు.	0.9032972	True	True	పోలీసులు ఏ అనిచ్చిత సంఘటనలను నివారించడానికి భద్రతా చర్యలను తీసుకుంటున్నారు.	0.0	tensor([0.8243])	0.12820512820512822
57882	[[0.909793]]	Worldwide, women earn on average 23 percent less than men.	ప్రపంచవ్యాప్తంగా మహిళలు పురుషుల కంటే 23 శాతం తక్కువ వేతనం తీసుకుంటున్నారు.	0.909793	True	True	ప్రపంచవ్యాప్తంగా, మహిళలు పురుషుల కంటే 23 శాతం తక్కువ సంపాదిస్తున్నారు.	0.56	tensor([0.9006])	0.7789062500000001
57928	[[0.93876904]]	Dr.Harsh Vardhan addresses Global Prevention Coalition (GPC) for HIV Prevention	హెచ్ఐవి నివారణకి గ్లోబల్ ప్రివెన్షన్ కూటమి (జిపిసి)ని ఉద్దేశించి ప్రసంగించిన డాక్టర్ హర్ష్ వర్ధన్	0.93876904	True	True	డాక్టర్లు హర్ష్ వర్ధన్ గ్లోబల్ ప్రివెన్షన్ కోయలిషన్ (జిపిసి) కు హెచ్ ఐ వి నివారణ గురించి ప్రసంగించారు.	0.0	tensor([0.8599])	0.4702440416726131
58014	[[0.91053987]]	India had lost the three-match ODI series 1-2.	దీంతో మూడు వన్డేల సిరీస్‌ను 1-2 తేడాతో భారత జట్టు చేజార్చుకుంది.	0.91053987	False	True	భారత్ దేశం ఆ మూడు మ్యాచ్ ల వన్డే సిరీస్ ను 1-2 తో కోల్పోయింది.	0.0	tensor([0.7908])	0.14563106796116504
58040	[[0.9501392]]	The police registered a case and seized the vehicle.	వాహనాన్ని స్వాధీనం చేసుకుని సీజ్ చేసిన పోలీసులు కేసు నమోదు చేశారు.	0.9501392	True	True	పోలీసులు కేసు నమోదు చేసి వాహనాన్ని స్వాధీనం చేసుకున్నారు.	0.0	tensor([0.9170])	0.5739795918367346
58215	[[0.9313532]]	Dr. G. Ramgopal Naik, an officer from Guntur district, who is also the Traffic DCP in the Delhi Police, was also awarded the Police Bravery Medal.	అలాగే ఢిల్లీ పోలీసు విభాగంలో ట్రాఫిక్‌ డీసీపీగా పనిచేస్తున్న గుంటూరు జిల్లాకు చెందిన అధికారి డాక్టర్‌ జి. రాంగోపాల్‌నాయక్‌కు కూడా పోలీస్‌ శౌర్య పతకం వరించింది.	0.9313532	True	True	డాక్టర్ జి. రామ్‌గోపాల్ నాయక్, గుంటూరు జిల్లా అధికారులు, ఢిల్లీ పోలీసులో ట్రాఫిక్ డిసిపిలు కూడా, పోలీస్ ధైర్య పతకాన్ని కూడా పొందారు.	0.0	tensor([0.8337])	0.20208004212743544
58403	[[0.91520274]]	The PDP-BJP government led by Ms. Mehbooba Mufti is making best efforts to address the States problems.	శ్రీ‌మ‌తి మ‌హ‌బూబా ముఫ్తీ నాయ‌క‌త్వంలోని పి డి పి-బి జె పి ప్ర‌భుత్వం రాష్ర్ట స‌మ‌స్య‌ల ప‌రిష్కారానికి గ‌ట్టిగా కృషి చేస్తోంది.	0.91520274	True	True	పీడీపీ-బీజేపీ ప్రభుత్వం ఆమె మెహబూబా ముఫ్తీ గారు నేతృత్వంలో రాష్ట్ర సమస్యలను పరిష్కరించడానికి ఉత్తమ ప్రయత్నాలు చేస్తున్నారు.	0.0	tensor([0.7852])	0.05988023952095809
58543	[[0.90639365]]	Hyderabad: Congress is on the verge of announcing the candidates list for the upcoming elections in Telangana .	హైదరాబాద్‌: తెలంగాణ అసెంబ్లీ ఎన్నికలలో పోటీ చేసే కాంగ్రెస్ అభ్యర్థుల జాబితా తయారౌైతున్నది.	0.90639365	True	True	హైదరాబాద్: కాంగ్రెస్ వారు తెలంగాణ లోని వచ్చే ఎన్నికలకు అభ్యర్థుల జాబితాను ప్రకటించబోతున్నారు.	0.0	tensor([0.8648])	0.20833333333333337
58604	[[0.9147792]]	In terms of monthly sales, the Activa registered a massive improvement of over 75,000 units compared to July 2020 when it recorded roughly 1.18 lakh sales	నెలవారీ అమ్మకాల విషయానికొస్తే, యాక్టివా జూలై 2020 తో పోలిస్తే 75,000 యూనిట్ల భారీ అభివృద్ధిని నమోదు చేసింది, ఇది సుమారు 1.18 లక్షల అమ్మకాలను నమోదు చేసింది	0.9147792	True	True	మాసిక సేల్స్ పరంగా, ఆక్టివా జూలై 2020లో దాదాపు 1.18 లక్షల సేల్స్ నమోదు చేసినప్పుడు, ఇప్పుడు 75,000 యూనిట్ల పెరుగుదలను నమోదు చేసింది.	0.0	tensor([0.7957])	0.3633771929824562
58608	[[0.91721237]]	Health Minister B Sriramulu said that Maharashtra returnees will not be subjected to institutional quarantine henceforth and will be directly sent to 14 days of home quarantine.	ఇకపై మహారాష్ట్ర నుంచి తిరిగి వచ్చేవారిని సంస్థాగత నిర్బంధానికి కాకుండా నేరుగా 14 రోజుల గృహ నిర్బంధవైద్య పర్యవేక్షణకు పంపుతామని ఆరోగ్యశాఖ మంత్రి బి.శ్రీరాములు తెలిపారు.	0.91721237	True	True	ఆరోగ్య మంత్రులు బి శ్రీరాములు చెప్పారు, ఇక మహారాష్ట్ర తిరిగి వచ్చే వారు సంస్థాగత క్వారంటైన్ కి లోబడి ఉండరు, కానీ 14 రోజుల స్వగృహ క్వారంటైన్ కి పంపబడతారు.	0.0	tensor([0.7743])	0.20799457994579945
58613	[[0.9003039]]	125 crores Indian did not just stop at forming the government in 2014, instead, they continuously strived to make the country better.	125 కోట్ల మంది 2014వ సంవ‌త్స‌రం లో ప్ర‌భుత్వం ఏర్పాటు చేయ‌డ‌ంతోనే ఆగిపోలేదు. వారు దేశాన్ని మరింత మెరుగ్గా నిలిపేందుకు నిరంత‌రం పాటుపడుతూ వస్తున్నారు.	0.9003039	True	True	ఆంధ్ర ప్రజలు 2014లో ప్రభుత్వాన్ని ఏర్పాటు చేసుకున్నారు, అంతే కాదు, వారు దేశాన్ని మెరుగుపరచడానికి కొనసాగారు.	0.0	tensor([0.7747])	0.16185897435897437
58666	[[0.9064791]]	YSR Congress president Y S Jaganmohan Reddy has expressed shock and grief over the incident.	వైయస్సార్ కాంగ్రెస్ పార్టీ అధ్యక్షుడు వైయస్ జగన్మోహన్ రెడ్డి ఘటన పట్ల దిగ్భ్రాంతి వ్యక్తం చేశారు.	0.9064791	True	True	వైఎస్ఆర్ కాంగ్రెస్ అధ్యక్షులు వై ఎస్ జగన్మోహన్ రెడ్డి గారు ఈ సంఘటనపై ఆందోళన, విచారం వ్యక్తం చేశారు.	0.0	tensor([0.8230])	0.42293233082706766
58781	[[0.9196371]]	Each Bible had 1,282 pages, with 42 lines to a page, printed in two columns.	ఒక్కొక్క బైబిలులో 1,282 పేజీలు, ఒక్కో పేజీకి 42 లైన్లతో రెండు కాలమ్‌లు ఉన్నాయి.	0.9196371	True	True	ప్రతి బైబిల్ లో 1,282 పేజీలు ఉన్నాయి, ఒక్క పేజీకి 42 లైన్లు ఉన్నాయి, రెండు కాలమ్లలో ముద్రించబడ్డాయి.	0.0	tensor([0.8861])	0.47108208955223885
58812	[[0.90335053]]	Cabinet approves MoU between India and Thailand on Cooperation in controlling narcotic drugs and psychotropic substances	మత్తుమందులు మరియు సైకోట్రాపిక్ సబ్ స్టన్సెస్ నియంత్రణలో సహకారంపై భారతదేశానికి, థాయ్ లాండ్ కు మధ్య ఎమ్ ఒ యు ను ఆమోదించిన మంత్రిమండలి	0.90335053	True	True	కేబినెట్ భారత్, థాయిలాండ్ ల మధ్య నార్కోటిక్ డ్రగ్స్, సైకోట్రోపిక్ సబ్స్టాన్సెస్ నియంత్రణలో సహకారం పై ఒప్పందాన్ని ఆమోదించింది.	0.0	tensor([0.7708])	0.07978723404255318
58847	[[0.9026741]]	Portugal's national energy transmission company, Redes Energticas Nacionais (REN), uses sophisticated modelling to predict weather, especially wind patterns, and computer programs to calculate energy from the various renewable-energy plants.	పోర్చుగల్ జాతీయ శక్తి ప్రసార సంస్థ, రెడ్స్ ఎనర్జీటిక్ నాసియోనియస్ (అర్. ఇ. ఎన్) వివిధ పునరుత్పాదక-శక్తి కర్మాగారాల నుండి శక్తిని లెక్కించడానికి వాతావరణం, ముఖ్యంగా గాలి నమూనాలు, కంప్యూటర్ ప్రోగ్రామ్లను అంచనా వేసేందుకు అధునాతన మోడలింగ్ను ఉపయోగిస్తుంది.	0.9026741	True	True	పోర్చుగల్ యొక్క జాతీయ శక్తి సంచార సంస్థ, రెడెస్ ఎనెర్జెటికాస్ నేషనైస్ (REN), ఆవిష్కరణ మోడలింగ్ ను ఉపయోగించి వాతావరణాన్ని, ముఖ్యంగా గాలి పట్టేర్లను ఊహించడానికి, వివిధ పునరుత్పాదక శక్తి కేంద్రాల నుండి శక్తిని లెక్కించడానికి కంప్యూటర్ కార్యక్రమాలను ఉపయోగిస్తుంది.	0.0	tensor([0.8674])	0.4058213305898491
58919	[[0.9093614]]	Later, he threatened the woman by showing the video and raped her several times.	తర్వాత ఆ వీడియోను చూపించి బెదిరిస్తూ ఆమెపై పలుమార్లు అత్యాచారం చేశాడు.	0.9093614	True	True	తరువాత, వారు ఆ మహిళను వీడియోను చూపించి అనేక సార్లు ఆమెను అత్యాచారం చేశారు.	0.0	tensor([0.8359])	0.3611650485436893
59018	[[0.93544424]]	Category B: Abid Ali, Asad Shafiq, Haris Sohail, Mohammad Abbas, Mohammad Rizwan, Sarfaraz Ahmed, Shadab Khan, Shan Masood, Yasir Shah	కేటగిరి- బి: అబిద్ అలీ, అసద్ షాఫిక్, హారిస్ సోహైల్, మహ్మద్ అబ్బాస్, మహ్మద్ రిజ్వానా, సర్ఫరాజ్ అహ్మద్, షదాబ్ ఖాన్, షాన్ మసూద్, యాషిర్ షా	0.93544424	True	True	వర్గం B: అబిద్ అలీలు, ఆసాద్ షఫీక్లు, హారిస్ సోహైల్లు, మొహమ్మద్ అబ్బాస్లు, మొహమ్మద్ రిజ్వాన్లు, సర్ఫరాజ్ అహ్మద్లు, షాదాబ్ ఖాన్లు, షాన్ మసూద్లు, యాసిర్ షాహ్లు	0.0	tensor([0.8834])	0.3739032850438686
59021	[[0.9683574]]	Further 27 new police sub-divisions, 29 circles, 103 police stations have been established.	వీటితో పాటు 27 కొత్త పోలీస్ సబ్ డివిజన్లను, 29 సర్కిళ్లను, 103 పోలీస్ స్టేషన్లను ఏర్పాటు చేసింది.	0.9683574	True	True	ఇంకా 27 కొత్త పోలీసు ఉప విభాగాలు, 29 సర్కిళ్లు, 103 పోలీసు స్టేషన్లు ఏర్పాటు చేయబడ్డాయి.	0.0	tensor([0.8965])	0.41558801775147924
59030	[[0.9715095]]	The movie will be released in Malayalam, Tamil, Telugu and Hindi.	ఈ చిత్రాన్ని మలయాళం,తెలుగు,తమిళ మరియు హిందీ భాషలలో విడుదల చేస్తారు .	0.9715095	True	True	చిత్రం మలయాళం, తమిళం, తెలుగు మరియు హిందీలలో విడుదల అవుతుంది.	0.0	tensor([0.9074])	0.3746811224489796
59090	[[0.92528737]]	Apart from physics, he did some research in biotechnology and literature (Bengali and English).	భౌతికశాస్త్రంతో పాటు, బయోటెక్నాలజీ, సాహిత్యంలో (బెంగాలీ, ఇంగ్లీష్) కొంత పరిశోధన చేశాడు.	0.92528737	True	True	భౌతిక శాస్త్రం తో పాటు, వారు జీవ సాంకేతిక పరిశోధనలోను, సాహిత్యంలోను (బెంగాలీ మరియు ఆంగ్లం) కొన్ని పరిశోధనలు చేశారు.	0.0	tensor([0.8579])	0.3094140882159316
59231	[[0.9040718]]	Somapura Mahavihara built by Dharmapala is the greatest Buddhist Vihara in the Indian Subcontinent.	ధర్మపాల నిర్మించిన సోమపురా మహావిహర భారత ఉపఖండంలోని గొప్ప బౌద్ధ విహారాగా గుర్తించబడింది.	0.9040718	True	True	సోమపుర మహావిహారాన్ని ధర్మపాలులు నిర్మించారు, ఇది భారతీయ ఉపఖండంలో అతి పెద్ద బౌద్ధ విహారం.	0.0	tensor([0.8542])	0.08928571428571429
59320	[[0.94691193]]	Prime Minister Narendra Modi celebrated Diwali with soldiers in Jaisalmer.	భారత ప్రధాని నరేంద్ర మోదీ దీపావళి వేడుకలను జైసల్మేర్‌లోని సైనికులతో కలిసి జరుపుకున్నారు.	0.94691193	True	True	ప్రధాన మంత్రులు నరేంద్ర మోడీ జైసల్మేర్ లోని సైనికులతో దీపావళి జరుపుకున్నారు.	0.0	tensor([0.8757])	0.34128440366972473
59347	[[0.9042259]]	If a business has a valid PAN, email ID and a mobile number, then it can file an online application on the common portal https://www.gst.gov.in/ and get registered for GST.	ఒకవేళ ఏ వ్యాపార సంస్థ అయిన చెల్లుబాటు అయ్యే పాన్, ఇ-మెయిల్ ఐడి, మొబైల్ నంబరు కలిగి ఉంటే ఆ సంస్థ ఉమ్మడి పోర్టల్ https://www. gst. gov. in/ లో ఆన్‌లైన్ దరఖాస్తును దాఖలు చేయవచ్చు.	0.9042259	True	True	ఒక వ్యాపారం చెల్లుబాటు పాన్ కలిగి ఉంటే, ఈ-మెయిల్ ఐడీ మరియు మొబైల్ నంబర్ కలిగి ఉంటే, అప్పుడు వారు సాధారణ పోర్టల్ https://www.gst.gov.in/ పై ఆన్‌లైన్ అప్లికేషన్ దాఖలు చేసుకొని జీఎస్టీ కొరకు నమోదు చేయవచ్చు.	0.35	tensor([0.8714])	0.3299417749808858
59371	[[0.9094026]]	Johnson averaged 18.0 points, 7.7 rebounds, and 7.3 assists per game for the season, was selected to the NBA All-Rookie Team, and was named an NBA All-Star Game starter.	ఈ సీసనుకు జాన్సన్ ఒక ఆటకు 18 పాయింట్లు, 7.7 రీబౌండ్లు, మరియు 7.3 అస్సిస్ట్ల సగటును సాధించారు, NBA అల్-రూకీ టీంకు ఎంపిక చేయబడ్డారు, మరియు NBA అల్-స్టార్ గేమ్ ప్రారంభకునిగా నామకరణం చేయబడ్డారు.	0.9094026	True	True	జాన్సన్ సీజన్ కు ఆటలో 18.0 పాయింట్లు, 7.7 రీబౌండ్స్, మరియు 7.3 అసిస్ట్స్ సగటున సాధించారు, NBA ఆల్-రూకీ టీమ్ కు ఎంపికైనారు, మరియు NBA ఆల్-స్టార్ గేమ్ స్టార్టర్లుగా నామినేట్ అయ్యారు.	0.0	tensor([0.8893])	0.4607695073714491
59586	[[0.9020158]]	Neeraj Chopra won Gold in the men's Javelin Throw.	పురుషుల జావెలిన్ త్రో ఈవెంట్‌లో నీరజ్ చోప్రా స్వర్ణ పతకం సాధించాడు.	0.9020158	True	True	నీరజ్ చోప్రా గారు పురుషుల జావెలిన్ థ్రోలో స్వర్ణ పతకాన్ని గెలుచుకున్నారు.	0.0	tensor([0.8637])	0.5111111111111111
59617	[[0.90722275]]	The study will be carried out through four Research Councils under Ministry of AYUSH and National Institutes in 25 states across the country and several State Governments covering approximately 5 lakhs population.	దేశవ్యాప్తంగా 25 రాష్ట్రాల్లోని ఆయుష్ మంత్రిత్వ శాఖ , జాతీయ సంస్థల క్రింద నాలుగు పరిశోధనా మండలులు, సుమారు 5 లక్షల జనాభా కలిగి ఉన్న అనేక రాష్ట్ర ప్రభుత్వాల ద్వారా ఈ అధ్యయనం జరుగుతుంది.	0.90722275	True	True	ఈ అధ్యయనం ఆయుష్ మంత్రిత్వ శాఖ కింద నాలుగు పరిశోధనా మండళ్ల ద్వారా, 25 రాష్ట్రాల్లోని జాతీయ సంస్థలు, అనేక రాష్ట్ర ప్రభుత్వాల ద్వారా దేశమంతటా సుమారు 5 లక్షల జనాభాను కవర్ చేస్తుంది.	0.2	tensor([0.8471])	0.6696428571428572
59626	[[0.9000928]]	MP Badugula Lingaiah Yadav, ZP Chairman Banda Narender Reddy, MLA Kancharla Bhoopal Reddy and others participated in the programme.	ఈ కార్యక్రమంలో ఎంపి బడుగుల లింగయ్య యాదవ్, జడ్‌పి చైర్మన్ బండా నరేందర్ రెడ్డి, ఎంఎల్‌ఎ కంచర్ల భూపాల్ రెడ్డి, కలెక్టర్ పాల్గొన్నారు.	0.9000928	True	True	ఎంపీ బడుగుల లింగయ్య యాదవులు, జెడ్పీ ఛైర్మన్లు బండ నారేందర్ రెడ్డిలు, ఎమ్మెల్యేలు కంచర్ల భూపాల్ రెడ్డిలు మరియు ఇతరులు కార్యక్రమంలో పాల్గొన్నారు.	0.0	tensor([0.8656])	0.3668261562998405
59649	[[0.9275081]]	Virat Kohli (captain), Rohit Sharma, Shikhar Dhawan, K L Rahul, Shreyas Iyer, Manish Pandey, Kedar Jadhav, Shivam Dube, Ravindra Jadeja, Yuzvendra Chahal, Kuldeep Yadav, Navdeep Saini, Jasprit Bumrah, Shardul Thakur and Mohammed Shami.	విరాట్ కోహ్లీ (కెప్టెన్), రోహిత్ శర్మ, శిఖర్ ధావన్, కేఎల్ రాహుల్, అంబటి రాయుడు, కేదార్ జాదవ్, దినేశ్ కార్తీక్, ఎంఎస్ ధోని, హార్దిక్ పాండ్యా, జస్ప్రీత్ బూమ్రా, భువనేశ్వ ర్ కుమార్, మహ్మద్ షమీ, యుజు వేంద్ర చాహాల్, కుల్దీప్ యాదవ్, రవిచంద్రన్ అశ్విన్.	0.9275081	True	True	విరాట్ కోహ్లీ గారు (కెప్టెన్లు), రోహిత్ శర్మాలు, శిఖర్ ధావన్లు, కె ఎల్ రాహుల్ గారు, శ్రేయాస్ ఐయర్లు, మనీష్ పాండేలు, కేదార్ జాధవ్ గారు, శివం దూబేలు, రవీంద్ర జాదేజాలు, యుజ్వేంద్ర చాహల్ గారు, కుల్దీప్ యాదవ్ గారు, నవదీప్ సైనీలు, జస్ప్రీత్ బుమ్రాలు, షర్దూల్ ఠాకూర్ గారు, మొహమ్మద్ షామీ గారు.	0.0	tensor([0.8349])	0.3784614215216222
59652	[[0.92831093]]	Though Kingfisher Calendar model Angela Jonsson took part in a brief photoshoot with Vijay by Sivan in Chennai, Kajal Aggarwal was eventually confirmed as the female lead, while Akshara Gowda was cast in a special appearance.	కింగ్ ఫిషర్ క్యాలెండర్ మోడల్ ఏంజెలా జాన్సన్ విజయ్ తో చెన్నైలో శివన్ చేత క్లుప్త ఫోటోషూట్లో పాల్గొన్నప్పటికీ, కాజల్ అగర్వాల్ చివరికి కధానాయిక పాత్రలో ధృవీకరించబడింది, అక్షర గౌడ ప్రత్యేక పాత్రలో నటించారు.	0.92831093	True	True	కింగ్‌ఫిషర్ కాలెండర్ మోడల్ అంజెలా జోన్సన్ విజయ్ తో సివన్ చే చెన్నైలో ఒక సంక్షిప్త ఫోటోషూట్ లో పాల్గొన్నప్పటికీ, కాజల్ అగర్వాల్ అంతిమంగా మహిళా ప్రధాన పాత్రగా ధృవీకరించబడింది, అక్షరా గౌడ ప్రత్యేక ప్రదర్శనలో ఎంపిక చేయబడింది.	0.12	tensor([0.8764])	0.4235055512576579
59658	[[0.92386234]]	The company's name was changed to The National City Bank of New York in 1865 after it joined the new U.S. national banking system, and it became the largest American bank by 1895.	ఇది యూఎస్ జాతీయ బ్యాంకింగ్ వ్యవస్థలో చేరిన తరువాత 1865నుంచి పేరు మార్చుకొని ది నేషనల్ సిటీ బ్యాంక్ అఫ్ న్యూయార్క్‌గా మారింది, ఇది 1895 నాటికి అతిపెద్ద అమెరికన్ బ్యాంక్‌గా అవతరించింది.	0.92386234	True	True	కంపెనీ పేరు 1865లో అమెరికా జాతీయ బ్యాంకింగ్ వ్యవస్థలో చేరిన తరువాత ది నేషనల్ సిటీ బ్యాంక్ ఆఫ్ న్యూ యార్క్ గా మార్చబడింది, మరియు అది 1895కి అమెరికాలో అతిపెద్ద బ్యాంక్ అయింది.	0.24	tensor([0.8800])	0.4592033371874221
59685	[[0.92461747]]	The Sessions of Webinar are now available on the https://www.youtube.com/channel/UCbzIbBmMvtvH7d6Zo_ZEHDA/featured and also on all social media Handles of Ministry of Tourism, Government of India.	వెబి‌నార్ సెషన్‌లు ఇప్పుడు   https://www. youtube. com/channel/UCbzIbBmMvtvH7d6Zo_ZEHDA/featured లో  అందుబాటులో ఉన్నాయి అలాగే, దేశంలోని పర్యాటక మంత్రిత్వ శాఖ యొక్క అన్ని సోషల్ మీడియాల్లోనూ కూడా అందుబాటులో ఉన్నాయి.	0.92461747	True	True	వెబినార్ సెషన్స్ ఇప్పుడు https://www.youtube.com/channel/UCbzIbBmMvtvH7d6Zo_ZEHDA/featured లో అందుబాటులో ఉన్నాయి, భారత ప్రభుత్వం యొక్క పర్యాటక మంత్రిత్వ శాఖ యొక్క అన్ని సోషల్ మీడియా హ్యాండిల్స్ లో కూడా అందుబాటులో ఉన్నాయి.	0.69	tensor([0.9505])	0.6180779768719208
59802	[[0.94446254]]	He produced more than 2,000 artworks, consisting of around 900 paintings and 1,100 drawings and sketches.	అతను 2,000 పైగా కళాఖండాలు రూపొందించాడు, అందులో దాదాపుగా 900 పెయింటింగులు మరియు 1,100 డ్రాయింగులు మరియు స్కెచ్లు ఉన్నాయి.	0.94446254	True	True	ఆయన సృష్టించిన కళాఖండాలు 2,000 కంటే ఎక్కువ, దాదాపు 900 చిత్రాలు, 1,100 బొమ్మలు మరియు స్కెచ్‌లు.	0.0	tensor([0.8397])	0.20710059171597636
59813	[[0.90341413]]	On the 24th, Nochebuena (Christmas Eve) is celebrated, and families make an effort to be together for a special dinner.	24న, నోకెబ్వేనా (క్రిస్మస్‌కు ముందు రాత్రి) వేడుక చేసుకుంటారు, అప్పుడు ఒక ప్రత్యేక విందు భోజనాన్ని ఆరగించడానికి ఆయా కుటుంబాల వారంతా సమకూడడానికి ప్రయత్నిస్తారు.	0.90341413	True	True	డిసెంబరు 24వ తేదీన, నోచెబుఎనా (క్రిస్మస్ ఈవ్) జరుపుకుంటారు, కుటుంబాలు ప్రత్యేక డిన్నర్ కోసం కలిసి ఉండటానికి ప్రయత్నం చేస్తాయి.	0.0	tensor([0.7807])	0.13215859030837002
59832	[[0.95736516]]	The accident took place near Raisalpur village on National Highway 69.	69వ జాతీయ రహదారిపై రైసల్‌పూర్ గ్రామ సమీపంలో ఈ ప్రమాదం జరిగింది.	0.95736516	True	True	ఆకస్మికం రాయిసల్‌పూర్ గ్రామం సమీపంలో జాతీయ రహదారి 69 పై జరిగింది.	0.0	tensor([0.8308])	0.31562500000000004
59861	[[0.90609646]]	Dil Raju is the producer of the film and Devi Sri Prasad scored the music.	దిల్ రాజు నిర్మించిన ఈ చిత్రానికి దేవి శ్రీ ప్రసాద్ సంగీతం అందించారు.	0.90609646	True	True	దిల్ రాజు గారు చిత్రం యొక్క నిర్మాతలు మరియు దేవి శ్రీ ప్రసాద్ గారు సంగీతం స్వరకర్తలు.	0.0	tensor([0.8097])	0.5616759978327613
59874	[[0.93911195]]	The Prime Minister, Shri Narendra Modi has condoled the loss of lives due to an accident in Chittoor District of Andhra Pradesh.	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ ఆంధ్ర ప్రదేశ్ లోని చిత్తూరు జిల్లాలో జరిగిన ఒక ప్రమాదంలో ప్రాణ నష్టం వాటిల్లడం పట్ల సంతాపం వ్యక్తం చేశారు.	0.93911195	True	True	ప్రధాన మంత్రులు శ్రీ నరేంద్ర మోదీ గారు ఆంధ్ర ప్రదేశ్ లోని చిత్తూరు జిల్లాలో జరిగిన ప్రమాదంలో ప్రాణ నష్టాన్ని సంతాపం వ్యక్తం చేశారు.	0.43	tensor([0.9395])	0.7574932391826923
59940	[[0.9636713]]	As many as 166 people died in the attack and over 300 were injured.	నాటి దాడిలో 166 మంది చనిపోగా, 300 మందికి పైగా గాయపడ్డారు.	0.9636713	True	True	ఆ దాడిలో 166 మంది మరణించారు మరియు 300 కంటే ఎక్కువ మంది గాయపడ్డారు.	0.0	tensor([0.8895])	0.46046046046046046
