idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans
43987	[[0.9066033]]	117 villages have been electrified across the country during last week (from 23rd to 29th May 2016) under Deen Dayal Upadhyaya Gram Jyoti Yojna (DDUGJY).	दिनदयाल उपाध्याय ग्राम ज्योती योजनेअंतर्गत मागील आठवड्यात (23 ते 29 मे 2016) देशभरातल्या 117 गावांचे विद्युतीकरण झाले आहे.	0.9066033	True	True	दीन दयाल उपाध्याय ग्राम ज्योति योजनेत (डीडीयुजीवाय) उपाधी ते २३ ते २९ मे २०१६ या आठवड्यात देशात ११७ गाव विद्युतीकरण केले गेले आहेत.	23 मे ते 29 मे 2016 या कालावधीत दीनदयाळ उपाध्याय ग्राम ज्योती योजना (DDUGJY) अंतर्गत देशभरातील 117 गावांमध्ये वीज पोहोचविण्यात आली आहे.	२३ ते २९ मे २०१६ या आठवड्यात दीन दयाल उपाध्याय ग्राम ज्योती योजना (डीडीयूजी) अंतर्गत देशभरात ११७ गावे वीजनेट होती.
44090	[[0.9223747]]	Trishala Dutt is Sanjay Dutt's elder daughter from his first wife Richa Sharma.	त्रिशला दत्त संजय दत्तची पहिली पत्नी रिचा शर्मा यांची मुलगी आहे.	0.9223747	True	True	त्रिशाला दत्त हे संजय दत्तांच्या पहिल्या पत्नी ऋचा शर्मा यांची ज्येष्ठ मुलगी आहे.	त्रिशाला दत्त ही संजय दत्तची पहिल्या पत्नी ऋचा शर्मा यांची मोठी मुलगी आहे.	त्रिशाला दत्त ही संजय दत्तची पहिल्या पत्नी रिचा शर्मा कडूनची मोठी मुलगी आहे.
44187	[[0.90169126]]	Mumbai: The Maharashtra government is set to make the Marathi language compulsory in all schools across the state.	टीम महाराष्ट्र देशा : राज्यात सर्वच बोर्डाच्या शाळांमध्ये मराठी भाषा शिकवणं बंधनकारक आहे.	0.90169126	True	True	मुंबई: महाराष्ट्र सरकारने राज्यभरातील सर्व शाळांमध्ये मराठी भाषेचे अनिवार्य करण्याची तयारी केली आहे.	मुंबई: महाराष्ट्र सरकार राज्यातील सर्व शाळांमध्ये मराठी भाषा सक्तीची करण्याच्या तयारीत आहे.	मुंबई: महाराष्ट्र सरकारने संपूर्ण राज्यातील सर्व शाळांमध्ये मराठी भाषा अनिवार्य करण्याची तयारी केली आहे.
44253	[[0.94552827]]	Your IM Image was not sent. You cannot send IM Images in AIM chats.	आपली IM प्रतिमा पाठवली नाही. AIM संभाषणामध्ये IM प्रतिमा पाठवू शकत नाही.	0.94552827	True	True	तुमची आयएम चित्रे पाठविली गेली नाहीत. आपण AIM चॅट्समध्ये आयएम चित्रे पाठवू शकत नाही.	आपली IM प्रतिमा पाठवली गेली नाही. AIM चॅटमध्ये तुम्ही IM प्रतिमा पाठवू शकत नाही.	तुमचे आयएम चित्र पाठवले नाही. एआयएम चॅट्समध्ये आयएम चित्रे पाठवू शकत नाही.
44283	[[0.90968436]]	He has also demanded a CBI investigation in the case.	तसंच या प्रकरणाची सीबीआय चौकशी व्हावी, अशीही मागणी करण्यात येत आहे.	0.90968436	True	True	त्याने मामल्यातील CBI चाचणीची मागणी केली आहे.	त्याने या प्रकरणात सीबीआय चौकशीचीही मागणी केली आहे.	त्याने या प्रकरणात सीबीआय चौकशीची मागणी देखील केली आहे.
44311	[[0.9145696]]	The film stars Aditya Roy Kapur and Disha Patani in lead roles.	या सिनेमात आदित्य रॉय कपूर, दिशा पटाणी यांच्या महत्त्वाच्या भूमिका आहेत.	0.9145696	True	True	चित्रपटात अदित्य रॉय कपूर आणि दिशा पाटणी मुख्य भूमिकेत आहेत.	चित्रपटात आदित्य रॉय कपूर आणि दिशा पटानी मुख्य भूमिकेत आहेत.	चित्रपटात अदित्य रॉय कपूर आणि दिशा पटानी मुख्य भूमिकेत आहेत.
44324	[[0.9054548]]	Meghalaya, Tripura and Mizoram have come on Indias railways map for the first time, Goyal said.	मेघालय, त्रिपुरा आणि मिझोरम ही राज्ये पहिल्यांदाच भारतीय रेल्वेच्या नकाशावर आली आहेत.	0.9054548	True	True	मेघालय, त्रिपुरा आणि मिजोरम भारताच्या रेल्वेमार्गात पहिल्यांदाच आले आहेत, गोयल म्हणाले.	"""मेघालय, त्रिपुरा आणि मिझोराम प्रथमच भारताच्या रेल्वे नकाशावर आले आहेत, असे गोयल म्हणाले."""	मेघालय, त्रिपुरा आणि मिझोराम प्रथमच भारतीय रेल्वेच्या नकाशावर आले आहेत, गोयल म्हणाले.
44397	[[0.9064017]]	The police have registered a complaint and launched an investigation into the matter.	पोलिसांनी तक्रारी दाखल करून घेतल्या असून, त्या संदर्भात तपास सुरू केल्याची माहिती दिली आहे.	0.9064017	True	True	पोलिसाने तक्रार नोंदवली आणि त्याचा तपास करण्यास सुरूवात केली आहे.	पोलीसांनी तक्रार नोंदवली आहे आणि या प्रकरणाचा तपास सुरू केला आहे.	पोलिसांनी तक्रार नोंदवली आणि प्रकरणाचा तपास सुरू केला आहे.
44405	[[0.92237115]]	The Prime Minister will formally launch the Make in India week at an event at NSCI, Worli.	वरळीतील एनएससीआय येथील कार्यक्रमात पंतप्रधान “मेक इन इंडिया” सप्ताहाचे अधिकृत उद्‌घाटन करतील.	0.92237115	True	True	मुख्यमंत्रीच्या अध्यक्षतेखाली, वर्ली येथील एनएससीआय, भारतात निर्मिती करा सप्ताह आयोजित करण्यात आलंय.	पंतप्रधान औपचारिकरित्या एनएससीआय, वरळी येथील कार्यक्रमात 'मेक इन इंडिया' सप्ताहाचे उद्घाटन करतील.	पंतप्रधान NSCI, वरळी येथे आयोजित कार्यक्रमात 'मेक इन इंडिया' साताचे औपचारिक उद्घाटन करणार आहेत.
44409	[[0.90770423]]	The match will be played at the Sydney Cricket Ground.	हा सामना सिडनीच्या सिडनी (Sydney) क्रिकेट स्टेडियममध्ये खेळला जाईल.	0.90770423	True	True	सुद्धा सिडनी क्रिकेट ग्राउंडवर खेळला जाईल.	सिडनी क्रिकेट ग्राउंडवर सामना खेळला जाईल.	सिडनी क्रिकेट मैदानावर सामना खेळला जाईल.
44444	[[0.9093313]]	As per an international report, poverty is declining in India at a record pace.	एका आंतरराष्ट्रीय अहवालानुसार भारतातील गरीबी विक्रमी गतीने कमी होत आहे.	0.9093313	True	True	एक आंतरराष्ट्रीय अहवालानुसार, भारतात दररोज गरिबी कमी होत आहे.	आंतरराष्ट्रीय अहवालानुसार, भारतात गरिबी विक्रमी गतीने घटत आहे.	आंतरराष्ट्रीय अहवालानुसार, भारतात गरिबीचे प्रमाण विक्रमी वेगाने कमी होत आहे.
44589	[[0.9611252]]	As per the State Election Commission, there are a total of 1.14 crore voters, including 60.60 lakh men and 54.06 lakh women.	राज्य निवडणूक आयोगाच्या म्हणण्यानुसार एकूण 1.14 कोटी मतदार असून त्यात 60.60 लाख पुरुष आणि 54.06 लाख महिलांचा समावेश आहे.	0.9611252	True	True	राज्य निवडणूक आयोगानुसार, एकूण 1.14 कोटी निवडणूकदार आहेत, ज्यात सहा शहारे लोक आणि चार शहारे महिला आहेत.	राज्य निवडणूक आयोगानुसार, एकूण 1.14 कोटी मतदार आहेत, ज्यामध्ये 60.60 लाख पुरुष आणि 54.06 लाख महिला आहेत.	राज्य निवडणूक आयोगानुसार, एकूण १.१४ कोटी मतदार आहेत, त्यात ६०.६० लाख पुरुष आणि ५४.०६ लाख स्त्रिया आहेत.
44639	[[0.93983376]]	The hinterland of the port includes southern and central Andhra Pradesh, eastern Karnataka, northern Tamil Nadu and Eastern Maharashtra.	या बंदराच्या पश्चभूमीत दक्षिण आणि मध्य आंध्र प्रदेश, पूर्व कर्नाटक, उत्तर तामिळनाडू आणि पूर्व महाराष्ट्र यांचा समावेश आहे.	0.93983376	True	True	बंदराचा आंतर्देशिय भाग दक्षिण आणि मध्य आंध्र प्रदेश, पूर्व कर्नाटक, उत्तर तमिळनाडू आणि पूर्व महाराष्ट्र समाविष्ट करतो.	बंदराच्या अंतर्गत प्रदेशात दक्षिण आणि मध्य आंध्र प्रदेश, पूर्व कर्नाटक, उत्तर तमिळनाडू आणि पूर्व महाराष्ट्राचा समावेश आहे.	पोर्टचा हिंटरलँड दक्षिण आणि मध्य आंध्र प्रदेश, पूर्व कर्नाटक, उत्तर तमिळनाडू आणि पूर्व महाराष्ट्र यांचा समावेश करतो.
44683	[[0.90410674]]	Aamir Khan further clarifies that his next film is not about a new episode of 'Satyamev Jayate'.	आमिर खान यांनी स्पष्ट केले आहे की, त्यांचा येणारा चित्रपट हा सत्यमेव जयते चा नवीन एपिसोड नाही.	0.90410674	True	True	आमिर खान अधिक स्पष्टीकरण करतो की त्याची पुढील चित्रपट नवीन 'सत्यमेव जयते'च्या एक नवीन भागावर आधारित नाही.	आमिर खान पुढे स्पष्ट करतात की त्यांचा पुढील चित्रपट 'सत्यमेव जयते'च्या नव्या भागाबद्दल नाही.	आमिर खान पुढे स्पष्ट करतो की त्याचा पुढील चित्रपट 'सत्यमेव जयते'च्या नवीन एपिसोडचा नाही.
44722	[[0.9462795]]	Earlier, cricketers like Shahid Afridi and Javed Miandad have also made controversial statements against India.	याआधी देखील शाहिद आफ्रिदी, जावेद मियांदाद यांच्यासारख्या क्रिकेटपटूंनी भारताविरोधात वादग्रस्त वक्त्यव्य केली आहेत.	0.9462795	True	True	मागील, खेळाडूयांच्या शहीद आफ्रिदी आणि जावेद मियांदाद यांनी भारताविरुद्ध विवादात्मक वाक्य आणले आहेत.	यापूर्वी, शाहिद आफ्रिदी आणि जावेद मियाँदाद यांसारख्या क्रिकेटपटूंनी देखील भारताविरोधात वादग्रस्त विधानं केली आहेत.	आधीच शाहिद आफ्रिदी आणि जावेद मियांदाद सारखे क्रिकेटपटू भारताविरुद्ध वादग्रस्त वक्तव्ये केली आहेत.
44733	[[0.9094599]]	Police said the reason for suicide is still not clear.	त्याच्या आत्महत्येचं कारण अद्याप स्पष्ट नसल्याची माहिती पोलिसांनी दिली.	0.9094599	True	True	पोलीसने आत्महत्येची कारणे अजून स्पष्ट नाही असं म्हणाले.	पोलीस म्हणाले की आत्महत्येचे कारण अद्याप स्पष्ट झालेले नाही.	पोलिसने आत्महत्येचे कारण अद्याप स्पष्ट नाही असे म्हटले.
44748	[[0.9321869]]	Remember that you can avail this benefit only once.	लक्षात ठेवा या सुविधेचा लाभ तुम्ही केवळ एकदाच घेऊ शकता.	0.9321869	True	True	आठवा की तुम्हाला ह्या लाभाचा फायदा केवळ एकदा मिळवावा लागेल.	लक्षात ठेवा की तुम्ही हा लाभ फक्त एकदाच घेऊ शकता.	हे लक्षात ठेवा की तुम्हाला हा फायदा फक्त एकदाच मिळू शकतो.
44766	[[0.91130203]]	We appreciate India?s important contribution to bring stability in Afghanistan.	अफगाणमध्ये स्थैर्य आणण्यात भारताच्या महत्त्वाच्या योगदानाचे आम्ही कौतुक करतो.	0.91130203	True	True	भारताचे महत्वाचे योगदान अफगाणिस्तानमध्ये स्थिरता आणण्यात आभारी आहे.	आम्ही अफगाणिस्तानमध्ये स्थिरता आणण्यासाठी भारताच्या महत्त्वपूर्ण योगदानाचे कौतुक करतो.	आफغنिस्तानात स्थिरता आणण्यासाठी भारताचे महत्त्वाचे योगदान आम्ही कृतज्ञ आहोत.
44897	[[0.9318548]]	Nutrition and exercise are essential for leading a healthy life.	निरोगी आयुष्य जगण्यासाठी व्यायाम व पोषक आहार अत्यंत गरजेचा आहे.	0.9318548	True	True	पोषण आणि व्यायाम हे आरोग्यदायी जीवन सुचवण्यास आवश्यक आहे.	सुपोषण आणि व्यायाम हे निरोगी जीवनासाठी अत्यावश्यक आहेत.	पोषण आणि व्यायाम आरोग्यदायी जीवन जगण्यासाठी अत्यावश्यक आहेत.
44912	[[0.9276777]]	Yes, Jesus himself taught that a wonderful future is in store for faithful mankind right here on earth.	होय, येशूने स्वतः असे शिकवले की, पृथ्वीवरच विश्‍वासू मानवजातीकरता एक अद्‌भुत भविष्य राखून ठेवले आहे.	0.9276777	True	True	हो, जेसस स्वतः शिकवले की विश्वासु लोकांसाठी एक उत्कृष्ट भविष्य या पृथ्वीवर मिळणार आहे.	होय, येशू स्वतः शिकवले की पृथ्वीवर निष्ठावान मानवजातीसाठी एक अद्भुत भविष्य आहे.	होय, येशूच स्वतःच शिकवले की पृथ्वीवरच स्वतःच विश्वासू मानवाला एक चांगली भविष्य साठी ठरलेले आहे.
44938	[[0.91092914]]	Haryana BJP president Subhash Barala resigns	हरियाणा भाजप अध्यक्ष सुभाष बराला यांनी पदाचा राजीनामा दिला आहे.	0.91092914	False	True	हरियाणा भाजपा अध्यक्ष सुभाष बराला राजीनामा देतात.	हरियाणाचे भाजप अध्यक्ष सुभाष बराला यांनी राजीनामा दिला.	हरियाणा भाजपा अध्यक्ष सुभाष बराला यांनी राजीनामा दिला.
44942	[[0.91741097]]	India won the four-match series 2-1.	भारताने चार सामन्यांच्या मालिकेत 2-1 अशी आघाडी घेतली आहे.	0.91741097	False	True	भारतीय चार मॅच सीरीज २-१ विजयी झाला.	भारताने चार सामन्यांची मालिका २-१ ने जिंकली.	भारताने चार सामन्यांची मालिका २-१ ने जिंकली.
45066	[[0.92064935]]	After receiving information about the incident, police reached the spot and brought the situation under control.	या घटनेची माहिती मिळताच पोलिस घटनास्थळी पोहोचले असून परिस्थितीवर नियंत्रण मिळवले आहे.	0.92064935	True	True	घटनेची माहिती मिळाल्यानंतर, पोलीसांनी ठिकाणी पोहोचून परिस्थितीचा ताबाडतोब केला.	घटनेची माहिती मिळाल्यानंतर पोलीस घटनास्थळी पोहोचले आणि परिस्थिती नियंत्रणात आणली.	प्रसंगाबद्दल माहिती मिळाल्यानंतर पोलीस तेथे पोहोचले आणि परिस्थिती नियंत्रणात आणली.
45382	[[0.90252715]]	India have never won a Test series in Australia.	भारतीय संघाने आतापर्यंत ऑस्ट्रेलियात एकदाही कसोटी मालिका जिंकलेली नाही.	0.90252715	True	True	भारताने ऑस्ट्रेलियात टेस्ट सीरीज जिंकली नाही.	भारताने ऑस्ट्रेलियात कधीही कसोटी मालिका जिंकली नाही.	ऑस्ट्रेलियामध्ये टेस्ट मालिका जिंकण्यात भारताला कधीही यश मिळालेले नाही.
45439	[[0.906374]]	And at every place I have experienced the wonderful synergy of nature and development.	आणि प्रत्येक ठिकाणी मी निसर्ग आणि विकासाचा अद्भुत मेळ अनुभवला.	0.906374	True	True	आणि प्रत्येक ठिकाणी मी प्रकृती आणि विकासाच्या अद्वितीय सहकार्याचा अनुभव केला आहे.	आणि प्रत्येक ठिकाणी मला निसर्ग आणि विकास यांचे अद्भुत संयोग अनुभवण्यास मिळाले आहे.	आणि प्रत्येक ठिकाणी मी निसर्ग आणि विकास यांचे अद्भुत सामर्थ्य अनुभवले आहे.
45635	[[0.9281612]]	The movie also casts Zaira Wasim and Rohit Saraf in the lead roles.	या चित्रपटात जायरा वसीम आणि रोहित सराफ देखील मुख्य भूमिकेत होते.	0.9281612	True	True	सिनेमात जयरा वासीम आणि रोहित सराफ च्या मुख्य भूमिका आहेत.	या चित्रपटात झायरा वसीम आणि रोहित सराफ देखील मुख्य भूमिकेत आहेत.	चित्रपटात झायरा वासिम आणि रोहित सराफ यांना मुख्य भूमिकेत दिसतात.
45679	[[0.9159057]]	The ED has filed a criminal case against Mirchi, his family members and others to probe money laundering charges for alleged illegal dealings in purchase and sale of costly real estate assets in Mumbai.	ईडीने मिर्ची आणि त्याच्या कुटुंबातील सदस्यांसह आणि इतरांविरूद्ध मुंबईतील महागड्या मालमत्तांच्या खरेदी-विक्रीच्या गैरव्यवहारप्रकरणी मनी लाँड्रिंगच्या आरोपासाठी गुन्हा दाखल केला आहे.	0.9159057	True	True	ED ने मिर्ची, त्याचे कुटुंब सदस्य आणि इतरांविरोधी मुंबईतील महाग रिअल एस्टेट संपत्ती खरेदी आणि विक्रीकरिता अवैधकृत कार्यांच्या दाव्यानुसार धनरंगवाद चार्जेसठी एक गुन्हा मुकदमा दाखल केला आहे.	ईडीने मिर्ची, त्याचे कुटुंबीय आणि इतरांविरुद्ध मुंबईतील महागड्या स्थावर मालमत्तांच्या खरेदी आणि विक्रीतील कथित बेकायदेशीर व्यवहारांच्या पैशाच्या गैरव्यवहाराच्या आरोपांची चौकशी करण्यासाठी फौजदारी खटला दाखल केला आहे.	ईडीने मिर्ची आणि त्याच्या कुटुंबीयांसह इतरांविरुद्ध मुंबईतील महागड्या रियल इस्टेट संपत्तीच्या खरेदी-विक्रीसाठी अवैध व्यवहारांमधील पैसे दाखल करण्याच्या आरोपांची चौकशी करण्यासाठी फौजदारी खटला दाखल केला आहे.
45768	[[0.93893296]]	The police is currently investigating the entire matter.	तर पोलीस आता या संपूर्ण प्रकरणाचा तपास करत आहे.	0.93893296	False	True	पोलिस आता संपूर्ण प्रकरणाची तपास करीत आहे.	पोलीस सध्या संपूर्ण प्रकरणाचा तपास करत आहेत.	पोलीस सध्या संपूर्ण प्रकरणाचा तपास करीत आहे.
45815	[[0.9136262]]	Let us all Invest in Early Childhood Development .. this can keep our nation healthy, wealthy & happy for generations to come.	चला आपण सर्वजण लवकर बालपण विकासात गुंतवणूक करूया . हे आपले देश निरोगी, श्रीमंत आणि येणाऱ्या पिढ्यांसाठी आनंदी ठेवू शकते.	0.9136262	True	True	आपल्याला सर्वांनी लवकरची बालविकासात निवेश करू द्या .. हा आमच्या राष्ट्राला पिढ्यांच्या काळात स्वस्थ, धनवान आणि सुखी ठेवू शकतो.	चला आपण सर्वांनी लहान मुलांच्या प्रारंभिक विकासात गुंतवणूक करूया.. यामुळे आपला देश पुढील पिढ्यांसाठी निरोगी, समृद्ध आणि आनंदी राहू शकतो.	आम्ही सर्वानी प्रारंभिक बालवाडी विकासात गुंतवणूक करू या... हे आमच्या राष्ट्राला पिढ्यान्पिढ्या स्वस्थ, समृद्ध आणि सुखी ठेवू शकते.
45835	[[0.90646744]]	Incentive for new manufacturing domestic companies: In order to attract investment in manufacturing sector, the Taxation Laws (Amendment) Ordinance 2019 has drastically reduced the tax rate to 15 for new manufacturing domestic company if such company does not avail any specified exemption or incentive.	नवीन देशांतर्गत उत्पादन कंपन्यांसाठी प्रोत्साहन: उत्पादन क्षेत्रात गुंतवणूक आकर्षित करण्यासाठी कर आकारणी कायदे (दुरुस्ती) अध्यादेश 2019 ने नवीन देशांतर्गत उत्पादन कंपनीने जर विशिष्ट कर सवलत किंवा प्रोत्साहन घेतले नसेल तर कर 15% पर्यंत कमी केला आहे.	0.90646744	True	True	नवीन विनिर्माण घरेलू कंपन्यांसाठी प्रोत्साहन: विनिर्माण क्षेत्रात निवेशाची आकर्षणीयता बाळगण्यासाठी, करव्यवस्था विधान (संशोधन) अर्धाधिनियम २०१९ने या नवीन विनिर्माण घरेलू कंपनीसाठी करचालनाची दर १५ वर कमी केली आहे, जर ती कंपनी कोणत्याही निर्दिष्ट माफी किंवा प्रोत्साहनाचा लाभ घेत नाही.	नवीन उत्पादन घरेलू कंपन्यांसाठी प्रोत्साहन: उत्पादन क्षेत्रात गुंतवणूक आकर्षित करण्यासाठी, कर कायदे (दुरुस्ती) अध्यादेश 2019 ने नवीन उत्पादन घरेलू कंपनीसाठी कर दर 15 पर्यंत मोठ्या प्रमाणात कमी केला आहे, जर अशा कंपनीने कोणत्याही निर्दिष्ट सूट किंवा प्रोत्साहनाचा लाभ घेतला नसेल तर.	नवीन देशातील विनिर्माण कंपन्यांसाठी प्रोत्साहन: विनिर्माण क्षेत्रात गुंतवणूक आकर्षित करण्यासाठी, कर कायदे (सुधारणा) अध्यादेश २०१९ ने नवीन देशातील विनिर्माण कंपनीला १५ टक्के कर दर निश्चित केला आहे, जर अशा कंपनीने कोणतेही निर्देशित सूट किंवा प्रोत्साहन स्वीकारले नाही.
45898	[[0.92154086]]	Coordination Committee of Artistes and Technicians of West Bengal Film and Television & Ors.(Supra	पश्चिम बंगाल फिल्म अँड टेलिव्हिजन अँड ऑर्सच्या कलाकार आणि तंत्रज्ञ यांची समन्वय समिती. (सुप्र	0.92154086	True	True	पश्चिम बंगाल चित्रपट आणि टेलिव्हिजनच्या कलाकार आणि तंत्रज्ञांच्या समन्वय समिती आणि इतर. (सुप्रा)	पश्चिम बंगाल फिल्म आणि दूरदर्शनच्या कलाकार आणि तंत्रज्ञांची समन्वय समिती आणि इतर (सुप्रा)	पश्चिम बंगाल चित्रपट आणि दूरचित्रवाणी कलाकार आणि तंत्रज्ञांची समन्वय समिती आणि इतर (उपरोक्त)
45906	[[0.91078246]]	PHP is free software released under the terms of PHP License, which is incompatible with the GNU General Public License (GPL) due to the restrictions PHP License places on the usage of the term PHP.	PHP हे मुक्त सॉफ्टवेअर आहे, जे पीएचपी शब्दांच्या उपयोगावर निर्बंधांमुळे PHP परवान्या अंतर्गत सोडले जाते, जीएनयू जनरल पब्लिक लायसन्स (जीपीएल) सह सुसंगत नाही.	0.91078246	True	True	PHP लायसेंस अंतर्गत विमुक्त सॉफ्टवेअर आहे, ज्याच्या वापराच्या अटी PHP लायसेंस ठरविलेल्या अटीवर GNU सामान्य सार्वजनिक लायसेंस (GPL) आधारित असून त्याच्या कारणे PHP शब्दाच्या वापरावर बांधकियां ठेवणारी PHP लायसेंसशी असंगत आहे.	PHP हे मोफत सॉफ्टवेअर आहे जे PHP परवान्याच्या अटींनुसार जारी केले जाते, परंतु PHP परवाना PHP या संज्ञेच्या वापरावर जी बंधने घालतो त्यामुळे ते GNU जनरल पब्लिक लायसन्स (GPL) शी विसंगत आहे.	पीएचपी हे मुक्त सॉफ्टवेर आहे जे पीएचपी लायसन्सच्या अटींनुसार प्रसिद्ध केले आहे, जे जीएनयू जनरल पब्लिक लायसन्स (जीपीएल) शी असंगत आहे कारण पीएचपी लायसन्स पीएचपी या शब्दाच्या वापरावर मर्यादा घालते.
45968	[[0.92665505]]	The Pakistan army, the security forces, all are behind me.	पाकिस्तानची सेना, सुरक्षा बल आणि सर्वच माझ्या पाठीमागे आहेत.	0.92665505	True	True	पाकिस्तानच्या सेनेचा, सुरक्षा बाळगू आम्ही सर्व माझ्या पाठीवर आहेत.	पाकिस्तान सेना, सुरक्षा दल, सगळे माझ्या पाठीशी आहेत.	पाकिस्तानचे सेना, सुरक्षा दले, सगळे माझ्या मागे आहेत.
46027	[[0.923012]]	A video of the incident had also gone viral on the social media.	या घटनेचा एक व्हिडिओही सोशल मीडियावर व्हायरल झाला आहे.	0.923012	True	True	घटनेचे व्हिडिओ सोशल मीडियावर प्रसारित झाले होते.	घटनेचा व्हिडिओदेखील सोशल मीडियावर व्हायरल झाला होता.	प्रकाराचा व्हिडिओ सोशल मीडियावर व्हायरल झाला होता.
46110	[[0.9392887]]	Police rushed to the spot after being informed of the incident.	या घटनेची माहिती मिळाल्यानंतर पोलीस तातडीनं घटनास्थळी दाखल झाले.	0.9392887	True	True	पोलीसांना घटनेची माहिती मिळाल्यानंतर जागा वर पोलीसांनी भाग घेतलं.	घटनेची माहिती मिळाल्यानंतर पोलिस तातडीने घटनास्थळी पोहोचले.	पोलिसने घटनेची माहिती मिळाल्यानंतर तेथे धावून आले.
46159	[[0.9235817]]	The film also stars Anushka Sharma and Katrina Kaif in lead roles.	त्याचप्रमाणे या सिनेमात अनुष्का शर्मा आणि कतरिना कैफ प्रमुख भूमिकेत आहेत.	0.9235817	True	True	चित्रपटात अनुष्का शर्मा आणि कॅट्रिना कैफ च्या मुख्य भूमिकेतही आहेत.	या चित्रपटात अनुष्का शर्मा आणि कतरिना कैफ मुख्य भूमिकेत आहेत.	चित्रपटात अनुष्का शर्मा आणि कटरिना कैफ यांच्या मुख्य भूमिका आहेत.
46180	[[0.9117592]]	The video is currently going viral on social media.	हा व्हिडीओ सध्या सोशल मीडियावर प्रचंड व्हायरल होत आहे.	0.9117592	True	True	हे व्हिडिओ सध्या सोशल मीडियावर व्हायरल झाले आहे.	व्हिडिओ सध्या सोशल मीडियावर व्हायरल होत आहे.	व्हिडिओ सध्या सोशल मीडियावर व्हायरल होत आहे.
46181	[[0.90688455]]	The Government of India set up a Central Monitoring Committee on 21st July 2017, headed by the Cabinet Secretary, to monitor the impact of GST.	जीएसटीच्या परिणामांवर देखरेख ठेवण्यासाठी केंद्र सरकारने 21 जुलै 2017 ला केंद्रीय सचिवांच्या अध्यक्षतेखाली केंद्रीय देखरेख समिती स्थापन केली	0.90688455	True	True	भारत सरकारने २१ जुलै २०१७ रोजी मुख्यमंत्रीमंडळाच्या मुख्य सचिवांच्या नेतृत्वाखाली जीएसटीच्या परिणामाचा नियंत्रण करण्यासाठी केंद्रीय निगराणी समिती स्थापित केली.	भारत सरकारने 21 जुलै 2017 रोजी जीएसटीच्या परिणामावर नजर ठेवण्यासाठी कॅबिनेट सचिवांच्या नेतृत्वाखाली एक केंद्रीय निरीक्षण समिती स्थापन केली.	भारत सरकारने २१ जुलै २०१७ रोजी जीएसटीचा परिणाम नियंत्रित करण्यासाठी कॅबिनेट सचिवांच्या अध्यक्षतेखाली एक केंद्रीय नियंत्रण समिती स्थापन केली.
46275	[[0.9394214]]	Police has filed chargesheet against eight persons in the case.	या प्रकरणी पोलिसांनी आठ जणांविरोधात गुन्हा दाखल केला आहे.	0.9394214	True	True	पोलीसने तीन व्यक्त्यांविरुद्ध अटकावयाची दाखल केली आहे.	या प्रकरणात पोलिसांनी आठ जणांविरुद्ध आरोपपत्र दाखल केले आहे.	पोलिसने आठ जणांविरुद्ध खटला दाखल केला आहे.
46422	[[0.90484834]]	The sudden passing away of former External Affairs Minister and senior BJP leader Sushma Swaraj has left the nation in shock.	देशाच्या माजी परराष्ट्र मंत्री आणि ज्येष्ठ भाजपा नेत्या सुषमा स्वराज यांचं अकाली निधन देशवासीयांना चटका लावून गेलंय.	0.90484834	True	True	माजी विदेशी कार्यमंत्री आणि ज्येष्ठ भाजपा नेते सुषमा स्वराज यांच्या अचानक मृत्यूने राष्ट्रावर आघात ठेवून दिलं आहे.	माजी परराष्ट्र मंत्री आणि ज्येष्ठ भाजप नेत्या सुषमा स्वराज यांच्या आकस्मिक निधनाने देश हादरला आहे.	पूर्व परराष्ट्र मंत्री आणि वरिष्ठ भाजप नेत्या सुषमा स्वराज यांचे अचानक निधन देशाला स्तब्ध करून टाकले आहे.
46449	[[0.91924393]]	If Congress, SP, and BSP trust Ali, then we have faith in Bajrangbali.	काँग्रेस, सपा, बसपाचा अलीवर विश्वास असेल तर आमचा बजरंग बलीवर विश्वास आहे.	0.91924393	True	True	काँग्रेस, एसपी आणि बीएसपीने अलीवर भरोसा ठेवलं तर आपल्याला बजरंगबलीवर विश्वास आहे.	जर काँग्रेस, सपा आणि बसपा अलीवर विश्वास ठेवतात, तर आम्हाला बजरंगबलीवर विश्वास आहे.	काँग्रेस, एसपी आणि बीएसपी अलीला विश्वास ठेवतात तर आम्हाला बजरंगबालीला विश्वास आहे.
